x,y,label,complete,remove,image_path,annotator
203.0,672.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
192.0,558.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
57.0,688.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
50.0,658.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
160.0,625.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
84.0,700.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
20.0,747.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
105.0,753.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
195.0,807.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
137.0,813.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
106.0,732.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
122.0,880.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
28.0,915.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
256.0,848.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
214.0,848.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
195.0,852.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
50.0,1001.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
95.0,986.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
190.0,975.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
204.0,943.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
271.0,928.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
253.0,936.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
406.0,945.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
463.0,1010.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
725.0,952.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
832.0,832.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
814.0,987.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
773.0,977.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
657.0,817.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
959.0,994.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
916.0,963.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
945.0,966.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
772.0,993.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
725.0,986.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
670.0,946.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
703.0,1018.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
597.0,988.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
678.0,974.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
603.0,906.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
583.0,874.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
579.0,938.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
576.0,955.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
631.0,547.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
601.0,586.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
690.0,508.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
767.0,527.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
435.0,711.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
414.0,703.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
587.0,771.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
567.0,636.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
408.0,611.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
555.0,598.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
552.0,628.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
645.0,636.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
706.0,615.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
709.0,589.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
702.0,571.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
650.0,601.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
663.0,569.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
610.0,767.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
624.0,732.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
567.0,729.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
584.0,735.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
595.0,730.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
641.0,722.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
616.0,687.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
622.0,675.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
605.0,677.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
565.0,681.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
552.0,679.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
573.0,690.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
637.0,575.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
701.0,550.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
729.0,520.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
761.0,557.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
803.0,550.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
852.0,522.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
801.0,666.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
804.0,602.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
813.0,561.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
809.0,522.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
854.0,586.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
857.0,569.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
877.0,565.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
920.0,671.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
956.0,584.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
952.0,616.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
950.0,635.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
967.0,658.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
930.0,466.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
814.0,451.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
1000.0,669.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
921.0,550.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
917.0,532.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
989.0,549.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
989.0,617.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
946.1797603495933,791.9101198252033,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
807.0,205.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
841.0,210.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
953.0,222.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
953.0,190.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
947.0,171.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
948.0,146.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
952.0,121.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
846.0,75.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
901.0,82.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
579.0,57.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
896.0,208.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
940.0,84.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
633.904460786585,67.91011982520337,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
486.0,69.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
137.0,633.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
128.0,650.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
270.0,979.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
253.0,983.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
147.0,683.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
160.0,680.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
7.0,796.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
149.0,550.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
142.0,849.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
162.0,927.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
145.0,924.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
659.9101198252033,858.6404793008135,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
1013.0,858.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
995.0,781.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
998.0,799.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
629.0,766.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
670.0,616.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
674.0,638.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
667.0,600.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
980.0,586.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
427.0,761.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
488.0,1019.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
810.0898801747967,767.9101198252033,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
806.0,745.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
820.0,783.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
923.0,215.0,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
602.0442643720235,67.34886706504872,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
998.5166448943058,113.30991823781845,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
999.426764719509,83.73102391870924,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
1020.3595206991864,90.10186269513277,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
779.6328269328974,415.9247601179361,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
785.5486057967192,440.9530553110285,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
808.7566613394048,414.559580380131,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
10.466377989838655,614.7859419248705,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
131.05725482928403,565.1844114512872,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
12.286617640245376,712.6238231342319,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
191.12516329270588,699.4270856687831,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
227.985016213442,698.5169658435797,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
198.40612189433273,622.5219604390991,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
91.92210234553949,614.7859419248705,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
120.59087683944537,611.6005225366588,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
335.37915558743856,670.7583111748771,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
656.3115906178421,707.6181640956133,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
950.2802941585273,692.1461270671562,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
948.4600545081207,707.6181640956133,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
965.297271274383,769.9613721220435,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
797.8352234369645,759.9500540448067,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
799.2004031747696,777.6973906362722,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
661.3172496564604,845.9563775265242,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
727.3009369837041,854.6025158659561,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
216.1534584857983,954.2606367257242,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
174.74300643904536,829.119160760262,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
79.63548470529412,1018.9943409613813,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
110.1244988496067,1019.9044607865849,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
221.15911752441679,988.9603867296704,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
380.88514684760673,873.3751689288434,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
689.4157675915462,986.2300272540604,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
632.533278516336,897.038284384131,tree,,,IMG_653.jpg," sanacleto@ufl.edu, 24"
807.0,10.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
763.0,12.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
559.0,39.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
496.0,10.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
475.0,56.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
454.0,41.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
427.0,83.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
461.0,86.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
504.0,48.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
491.0,116.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
308.0,143.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
277.0,114.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
134.0,117.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
108.54494008739832,57.45505991260169,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
87.0,64.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
79.0,105.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
89.0,157.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
174.0,144.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
146.0,181.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
128.36517973780505,168.0898801747966,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
95.08988017479663,190.63482026219495,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
77.0,189.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
105.64047930081345,204.17976034959327,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
126.09553921341517,221.6404793008134,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
126.0,195.81458061178827,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
190.0,224.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
159.0,196.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
176.0,174.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
134.0,258.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
87.0,225.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
94.0,253.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
115.0,250.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
107.0,311.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
138.0,285.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
131.0,320.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
159.0,348.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
132.0,359.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
115.0,387.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
104.0,356.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
95.0,385.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
195.0,376.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
186.0,352.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
175.0,372.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
189.0,400.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
170.0,432.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
131.9101198252034,451.82023965040673,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
124.99999999999999,436.91011982520337,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
96.0,432.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
136.0,468.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
115.0,460.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
106.0,485.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
183.0,468.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
162.0,493.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
167.0,517.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
158.0,551.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
129.0,513.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
108.0,512.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
111.0,579.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
126.0,568.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
107.0,639.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
155.0,635.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
194.0,612.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
177.0,566.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
136.0,613.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
156.0,590.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
261.0,578.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
215.0,481.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
234.0,511.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
205.0,519.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
229.0,535.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
247.0,492.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
327.0,480.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
283.0,476.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
253.0,464.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
342.0,613.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
313.0,628.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
319.0,564.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
312.0,524.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
279.0,511.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
289.0,396.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
241.0,408.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
271.0,353.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
318.0,333.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
347.0,360.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
323.0,387.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
302.0,458.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
326.0,419.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
359.0,394.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
367.0,419.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
347.0,457.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
372.0,469.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
396.0,468.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
433.0,434.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
398.0,400.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
385.0,373.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
378.0,342.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
403.0,316.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
246.0,359.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
453.0,390.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
426.0,348.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
407.0,356.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
417.0,375.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
442.0,364.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
459.0,349.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
450.0,312.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
507.0,332.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
474.0,336.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
488.0,356.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
494.0,420.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
546.0,368.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
596.0,344.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
718.0,281.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
702.0,295.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
595.0,390.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
711.0,248.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
670.0,282.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
632.0,283.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
756.9101198252035,236.9044607865849,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
747.0,264.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
822.0,206.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
819.0,247.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
855.3708387764232,191.54494008739832,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
908.0,188.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
889.0,225.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
928.0,148.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
965.0,179.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
996.0,141.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
1015.0,128.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
658.0,372.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
630.0,404.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
546.0,454.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
505.0,489.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
491.0,508.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
444.0,536.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
401.0,564.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
427.0,619.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
452.0,680.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
470.0,724.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
568.0,728.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
557.0,703.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
532.0,653.0,tree,,,IMG_733.jpg," sanacleto@ufl.edu, 24"
