xmin,ymin,xmax,ymax,label,complete,remove,image_path,annotator
344.0,348.0,391.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
285.0,374.0,312.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
83.0,383.0,133.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
2.0,311.0,77.0,379.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
217.0,268.0,273.0,308.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
221.0,85.0,257.0,120.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
239.0,311.0,283.0,368.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,54.0,9.0,100.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
360.0,246.0,400.0,297.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
309.0,272.0,348.0,316.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
287.0,317.0,334.0,358.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
177.0,384.0,206.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,13.0,9.0,50.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
210.0,142.0,249.0,177.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
366.0,56.00000000000001,393.0,76.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
355.0,81.0,383.0,115.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
316.0,185.0,376.0,240.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
184.0,342.0,222.0,374.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
310.0,354.0,346.0,383.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
337.0,295.0,377.0,337.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
127.0,265.0,161.0,293.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
112.00000000000001,334.0,150.0,379.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
167.0,306.0,199.0,338.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
276.0,278.0,303.0,318.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
229.99999999999997,375.0,279.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
68.0,265.0,104.0,305.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
26.0,63.0,49.0,84.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
90.0,129.0,117.0,152.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
33.0,243.00000000000003,71.0,279.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
100.0,288.0,132.0,320.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
184.0,281.0,210.0,309.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,369.0,36.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
138.0,157.0,219.0,232.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
212.0,213.0,261.0,266.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
61.0,188.0,123.0,253.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,110.00000000000001,80.0,191.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
316.0,0.0,364.0,61.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
231.0,0.0,310.0,61.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
19.0,0.0,64.0,44.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
114.20454545454545,125.56818181818181,155.6818181818182,174.4318181818182,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
82.95454545454545,152.8409090909091,123.86363636363636,190.9090909090909,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
1.7763568394002505e-15,196.5909090909091,43.75,250.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
42.04545454545455,293.1818181818182,101.13636363636364,350.5681818181818,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
156.8181818181818,352.2727272727273,185.79545454545453,377.2727272727273,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
146.02272727272728,382.3863636363636,177.27272727272728,399.4318181818182,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
260.79545454545456,350.0,315.90909090909093,385.22727272727275,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
248.29545454545453,193.75,296.02272727272725,252.84090909090907,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
210.79545454545453,182.95454545454547,250.5681818181818,221.59090909090912,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
311.9318181818182,370.4545454545454,350.0,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
377.2727272727273,300.0,398.29545454545456,336.3636363636364,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
332.95454545454544,133.52272727272728,379.5454545454545,185.22727272727272,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
78.4090909090909,240.3409090909091,138.63636363636365,276.1363636363636,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
265.34090909090907,82.38636363636364,315.90909090909093,133.5227272727273,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
321.59090909090907,89.77272727272727,364.77272727272725,134.09090909090907,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
327.2727272727273,55.68181818181818,361.36363636363643,89.77272727272728,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
384.09090909090907,78.97727272727273,400.0,118.18181818181819,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
148.29545454545453,227.27272727272728,188.0681818181818,263.6363636363637,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
52.27272727272727,362.5,85.22727272727273,400.0,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
6.8181818181818175,259.09090909090907,47.72727272727273,305.6818181818182,tree,,,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
385.2272727272727,336.9318181818182,400.0,367.6136363636363,tree,Image is completely annotated,Keep image in benchmark,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
360.79545454545456,199.4318181818182,394.8863636363636,251.70454545454547,tree,Image is completely annotated,Keep image in benchmark,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
209.6590909090909,360.79545454545456,235.79545454545453,386.3636363636364,tree,Image is completely annotated,Keep image in benchmark,2019_OSBS_5_405000_3287000_image_crop2_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
176.45454545454547,79.31818181818181,266.4545454545455,162.3181818181818,tree,,,2018_SJER_3_258000_4106000_image_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
261.00000000000006,125.36363636363636,399.00000000000017,279.00000000000017,tree,,,2018_SJER_3_258000_4106000_image_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,135.0,91.0,203.0,tree,,,2018_SJER_3_258000_4106000_image_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
0.0,49.0,62.0,131.0,tree,,,2018_SJER_3_258000_4106000_image_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
175.5681818181818,1.7763568394002513e-15,267.6136363636364,82.95454545454545,tree,,,2018_SJER_3_258000_4106000_image_44.png,"Brier Klossing b.klossing@ufl.edu, 20"
223.0,1528.9999999999998,485.0,1803.9999999999998,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1617.0,1356.0000000000002,1906.0,1630.0000000000002,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
613.0,2097.0,836.0,2332.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
486.99999999999994,1899.0,717.0,2145.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1176.0,704.0,1438.0,958.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1278.0,920.0,1506.0,1158.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
349.0,2019.0000000000002,516.0,2194.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1849.0,1585.9999999999998,2037.0,1776.9999999999998,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1320.0,1626.9999999999998,1491.0,1803.9999999999998,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1012.0,666.0,1213.0,879.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3.0,2827.0,174.0,3044.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
204.0,1799.0000000000002,394.0,1984.0000000000002,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3449.0,3173.0,3990.0,3897.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1496.0,843.0,1856.0,1272.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3763.0,503.0,3991.0,949.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3686.0000000000005,0.0,3996.0000000000005,257.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2604.0000000000005,2128.0,3187.0000000000005,2650.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2470.0,2887.0,3415.0,3835.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1975.0,1807.0,2387.0,2243.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1850.0,923.0000000000001,2221.0,1362.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3400.4545454545455,2822.0,3981.000000000001,3218.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1541.0,1803.0,1922.0,2172.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3493.0000000000005,1118.0,3987.0000000000005,1626.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3437.0,504.0,3722.0,809.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1076.0,2225.0,1394.0,2547.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2329.0,857.0,2813.0,1336.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2478.0,1552.0000000000002,2766.0,1873.0000000000002,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1393.9999999999998,3023.0,1888.9999999999998,3452.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1298.0,3452.0,1859.0,3979.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2350.0,2098.0,2586.0,2342.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3431.0,225.0,3698.0,464.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1320.0,2491.0,1502.0,2684.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3140.0,3625.9999999999995,3432.0,3922.9999999999995,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2463.0,3739.0,2763.0,3988.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1459.0,2314.0,2580.0,3273.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
852.0,2642.0,1076.0,2915.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2182.0,1403.0,2477.0,1731.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2443.0,1878.0,2705.0,2107.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
966.0,973.9999999999999,1153.0,1164.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3875.9999999999995,256.0,3994.9999999999995,490.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3732.0000000000005,1801.0,3985.0000000000005,2062.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3390.0,3806.0,3760.0,3990.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1440.0,2676.0,1709.0,2965.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
995.0,3820.0,1334.0,3993.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3820.0,1526.0,3992.0,1764.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1730.0,3.0,2132.0,336.99999999999994,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1285.0,441.0,1526.0,683.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3179.0,2934.0,3472.0,3218.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3188.0,1223.0,3429.0,1482.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
843.0,3566.0,1032.0,3757.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1976.0,3878.0,2219.0,3996.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3492.0,1697.0,3747.0,1932.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2072.0,2272.0,2383.0,2550.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1504.0,2115.0,1676.0,2269.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
1144.0,3209.0000000000005,1385.0,3472.0000000000005,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3108.0,948.0,3313.0,1157.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2787.0,914.0,3017.0,1162.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3301.0,2.0,3687.0,198.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2005.9999999999998,1288.0,2243.9999999999995,1454.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
2295.0,1207.0,2502.0,1399.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3613.0,1547.0,3788.0,1698.0,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
3178.0,2686.0000000000005,3435.0,2948.0000000000005,tree,,,Leonor Aspiazu RGB_1_0_3800_4000_7800.png,"Brier Klossing b.klossing@ufl.edu, 20"
