x,y,label,complete,remove,image_path,annotator
916.0,366.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
1014.0,32.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
1017.0,255.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
1014.0,120.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
756.0,880.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
400.0,20.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
280.0,524.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
423.0,107.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
430.0,134.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
494.0,225.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
453.0,151.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
365.0,15.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
615.0,470.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
639.0,579.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
710.0,765.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
722.5756511280232,763.7573894740406,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
833.0,691.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
829.0,671.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
796.0,966.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
941.0,657.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
921.0,492.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
981.0,924.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
731.0,142.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
741.0,158.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
796.0,212.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
1019.0,59.0,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
820.7410044850064,1016.9095699238956,tree,,,IMG_362.jpg," sanacleto@ufl.edu, 24"
15.0,33.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
36.0,20.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
111.0,45.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
59.0,84.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
26.0,91.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
44.0,112.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
125.0,108.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
133.0,80.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
147.0,68.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
310.0,49.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
284.0,35.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
335.0,143.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
331.0,190.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
409.0,195.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
427.0,263.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
444.0,308.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
391.0,307.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
347.0,282.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
404.0,393.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
155.0,342.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
147.0,278.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
138.0,246.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
149.0,193.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
121.0,215.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
117.0,175.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
145.0,221.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
190.0,208.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
77.0,64.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
182.0,89.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
144.0,124.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
165.0,93.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
209.0,248.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
224.0,266.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
49.0,237.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
82.0,279.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
149.0,399.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
203.0,384.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
217.0,366.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
287.0,435.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
23.0,507.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
36.0,562.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
66.0,659.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
203.0,543.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
187.0,440.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
185.0,394.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
346.0,235.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
386.0,363.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
268.0,373.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
244.0,432.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
433.0,464.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
438.0,533.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
415.0,432.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
275.0,499.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
255.0,552.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
236.0,594.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
236.0,532.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
271.0,613.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
214.0,658.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
288.0,790.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
116.0,810.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
102.0,770.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
240.0,681.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
238.0,662.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
295.0,675.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
93.0,922.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
5.0,935.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
132.0,978.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
538.0,14.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
566.0,74.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
552.0,121.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
649.0,122.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
681.0,55.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
536.0,217.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
586.0,145.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
506.0,149.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
648.0,235.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
376.0,16.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
375.0,56.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
174.0,1018.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
312.0,995.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
531.0,539.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
406.0,743.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
513.0,590.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
544.0,591.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
593.0,618.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
603.0,721.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
609.0,764.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
572.0,797.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
447.0,696.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
515.0,889.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
492.0,859.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
497.0,834.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
525.0,848.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
387.0,782.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
549.0,827.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
479.0,879.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
435.0,948.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
448.833479698968,972.4333040602062,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
427.0,960.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
402.0,945.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
854.0,817.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
896.0,866.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
734.0,908.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
762.0,941.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
688.0,948.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
801.0,935.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
813.0,918.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
790.0,901.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
990.0,978.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
957.0,943.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
975.0,959.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
878.0,748.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
975.0,669.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
876.0,556.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
848.0,532.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
631.0,395.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
671.0,380.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
682.0,305.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
720.0,297.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
709.0,262.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
741.0,205.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
487.0,445.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
765.0,417.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
998.0,76.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
1011.0,60.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
1006.0,243.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
979.0,210.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
997.0,194.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
496.0,373.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
590.0,349.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
583.0,331.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
86.0,697.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
86.0,110.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
293.0,5.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
269.0,696.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
47.0,210.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
239.29991218061915,299.13339187958724,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
221.0,307.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
258.2999121806192,659.5666959397937,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
249.0,629.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
258.0,648.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
263.0,522.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
368.0,238.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
669.0,5.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
64.0,603.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
546.0,227.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
527.0,627.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
423.0,728.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
495.0,791.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
786.0,914.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
581.0,629.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
97.0601094862294,304.1794502648796,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
532.0,616.0,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
282.94755131476694,650.8226984299846,tree,,,IMG_296.jpg," sanacleto@ufl.edu, 24"
134.0,308.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
70.0,316.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
45.0,382.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
16.0,133.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
78.0,94.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
123.0,26.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
158.0,13.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
166.0,152.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
295.0,62.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
513.0,111.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
610.0,29.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
603.0,55.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
559.0,77.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
646.0,95.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
232.0,9.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
302.0,8.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
570.0,71.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
546.0,91.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
13.0,917.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
38.0,881.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
54.0,944.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
89.0,980.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
120.0,929.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
88.0,960.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
6.0,950.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
6.0,994.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
3.0,973.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
231.0,761.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
261.0,764.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
195.0,998.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
167.0,1016.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
192.0,927.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
242.0,962.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
260.0,990.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
296.0,953.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
329.0,1007.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
203.0,911.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
250.0,902.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
309.0,977.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
292.0,1019.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
359.0,925.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
329.0,894.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
377.0,963.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
456.0,961.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
423.0,994.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
454.0,1015.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
517.0,1012.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
539.0,979.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
619.0,980.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
681.0,999.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
649.0,1018.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
960.0,854.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
792.0,838.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
700.0,822.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
661.0,824.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
709.0,1020.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
939.0,973.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
921.0,1011.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
892.0,965.0,tree,,,IMG_494.jpg," sanacleto@ufl.edu, 24"
